institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
F	B. P. McCune	Oregon	Deschutes	48.19	outside_boundary_exact	Oregon, Crook County	44.2542,-120.0959	C0305345F	Biak Training Center on BLM land, east of Redmond; just south of Highway 126	https://lichenportal.org/portal/collections/individual/index.php?occid=3049201
F	R. D. Rosentreter	Oregon	Wallowa	29.96	outside_boundary_exact	Idaho, Idaho County	45.97,-116.32	C0346836F	Doug Bar on the Snake River, in Hell's Canyon	https://lichenportal.org/portal/collections/individual/index.php?occid=3646039
F	M. Rutan	Oregon	Hood River	16.39	outside_boundary_exact	Oregon, Multnomah County	45.5732,-122.127406	C1006197F	Walikeena falls	https://lichenportal.org/portal/collections/individual/index.php?occid=2261628
F	S. Leavitt	Oregon	Clackamas	14.91	outside_boundary_exact	Oregon, Wasco County	45.00224,-121.49233	C1001693F	Site 16: in ponderosa forest near small stream along highway 26, ca. 20 miles N. of Warm Springs	https://lichenportal.org/portal/collections/individual/index.php?occid=3049162
F	S. Leavitt	Oregon	Clackamas	14.91	outside_boundary_exact	Oregon, Wasco County	45.00224,-121.49233	C1001800F	Site 16: in ponderosa forest near small stream along highway 26, ca. 20 miles N. of Warm Springs	https://lichenportal.org/portal/collections/individual/index.php?occid=3049155
F	S. Leavitt	Oregon	Clackamas	14.91	outside_boundary_exact	Oregon, Wasco County	45.00224,-121.49233	C0303130F	Site 16: in ponderosa forest near small stream along highway 26, ca. 20 miles N. of Warm Springs	https://lichenportal.org/portal/collections/individual/index.php?occid=3048425
F	S. Leavitt	Oregon	Clackamas	14.91	outside_boundary_exact	Oregon, Wasco County	45.00224,-121.49233	C1001658F	Site 16: in ponderosa forest near small stream along highway 26, ca. 20 miles N. of Warm Springs	https://lichenportal.org/portal/collections/individual/index.php?occid=3049145
F	S. Leavitt	Oregon	Jefferson	13.56	outside_boundary_exact	Oregon, Deschutes County	44.27055,-121.25636	C1001689F	vicinity of Cline Falls State Park, in juniper woodland along the Deschutes River, just off Highway 126	https://lichenportal.org/portal/collections/individual/index.php?occid=3051964
F	S. Leavitt	Oregon	Jefferson	13.56	outside_boundary_exact	Oregon, Deschutes County	44.27055,-121.25636	C1001657F	vicinity of Cline Falls State Park, in juniper woodland along the Deschutes River, just off Highway 126	https://lichenportal.org/portal/collections/individual/index.php?occid=3051963
F	A. Pechanec	Oregon	Clackamas	4.47	outside_boundary_exact	Oregon, Multnomah County	45.50139,-122.439444	C0346995F	E. of Gresham, the road to Mt. Hood	https://lichenportal.org/portal/collections/individual/index.php?occid=1139555
F	B. P. McCune	Oregon	Lincoln	3.2	outside_boundary_exact	Oregon, Benton County	44.341,-123.686	C1013555F	Salmonberry Campground near Alsea River, across from Hwy 34	https://lichenportal.org/portal/collections/individual/index.php?occid=3048578
F	S. Loring	Oregon	Linn	0.82	outside_boundary_exact	Oregon, Linn County	44.76,-122.51	C0353014F	along Highway 22, 2 miles west of Mill City	https://lichenportal.org/portal/collections/individual/index.php?occid=4574137
F	F. P. Sipe	Oregon	Lane	0.29	outside_boundary_exact	Oregon, Linn County	44.223268,-122.416921	C0059562F	Cascades east of Eugene	https://lichenportal.org/portal/collections/individual/index.php?occid=2248858
F	T. H. Nash	Oregon	Marion	0.2	outside_boundary_exact	Oregon, Clackamas County	44.8875,-121.85	C0302686F	Forest Service road 4690 at Clackamas River, Mt. Hood National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=2747320
