error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	ASU	102762	W.A. Weber	Colorado	Boulder	2809.16	outside_boundary_exact	not_found_in_US	66.933333,-109.4	NA	Bluebell Canyon, base of Flatirons, just SW of Boulder	https://lichenportal.org/portal/collections/individual/index.php?occid=102762
COUNTRY	1000	BRIT	1819100	Robert Merrill King	Colorado	Park	937.86	outside_boundary_exact	not_found_in_US	30.300833,-106.111667	BRIT60943	Pike National Forest, along Forest rd 416 (Buckskin Gulch) ca. 3 mi W of Alma	https://lichenportal.org/portal/collections/individual/index.php?occid=1819100
COUNTRY	1000	BRY	1075596	Sam Shushan	Colorado	Summit-Clear Creek Counties	NA	county_not_matched_no_match	county_not_matched	39.65,-105.85	BRY-L-0000081	Arapaho and Roosevelt National Forests: Loveland Pass vicinity, NE of Loveland Pass 20 miles WSW of Idaho Springs.	https://lichenportal.org/portal/collections/individual/index.php?occid=1075596
COUNTRY	1000	BRY	1075843	Sam Shushan	Colorado	Summit-Clear Creek Counties	NA	county_not_matched_no_match	county_not_matched	39.65,-105.85	BRY-L-0000343	Arapaho and Roosevelt National Forests: Loveland Pass vicinity, NE of Loveland Pass 20 miles WSW of Idaho Springs.	https://lichenportal.org/portal/collections/individual/index.php?occid=1075843
COUNTRY	1000	BRY	1075911	Horace R. Simms	Colorado	Lake-Pitkin Counties	NA	county_not_matched_no_match	county_not_matched	39.166667,-106.583333	BRY-L-0000412	Independence Pass Summit	https://lichenportal.org/portal/collections/individual/index.php?occid=1075911
COUNTRY	1000	BRY	1076185	Sam Shushan	Colorado	Summit-Clear Creek Counties	NA	county_not_matched_no_match	county_not_matched	39.65,-105.85	BRY-L-0000681	Arapaho and Roosevelt National Forests: Loveland Pass vicinity, NE of Loveland Pass 20 miles WSW of Idaho Springs.	https://lichenportal.org/portal/collections/individual/index.php?occid=1076185
COUNTRY	1000	BRY	1076315	Sam Shushan	Colorado	Summit-Clear Creek Counties	NA	county_not_matched_no_match	county_not_matched	39.65,-105.85	BRY-L-0000817	Arapaho and Roosevelt National Forests: Loveland Pass vicinity, NE of Loveland Pass 20 miles WSW of Idaho Springs.	https://lichenportal.org/portal/collections/individual/index.php?occid=1076315
COUNTRY	1000	BRY	1076322	Sam Shushan	Colorado	Summit-Park Counties	NA	county_not_matched_no_match	county_not_matched	39.358333,-106.05	BRY-L-0000824	ca. 5.5 miles north of Alma; east of Hoosier Pass.	https://lichenportal.org/portal/collections/individual/index.php?occid=1076322
COUNTRY	1000	BRY	1076467	Sam Shushan	Colorado	Summit-Park Counties	NA	county_not_matched_no_match	county_not_matched	39.358333,-106.05	BRY-L-0000966	ca. 5.5 miles north of Alma; east of Hoosier Pass.	https://lichenportal.org/portal/collections/individual/index.php?occid=1076467
COUNTRY	1000	BRY	1076482	Sam Shushan	Colorado	Summit-Park Counties	NA	county_not_matched_no_match	county_not_matched	39.358333,-106.05	BRY-L-0000981	ca. 5.5 miles north of Alma; east of Hoosier Pass.	https://lichenportal.org/portal/collections/individual/index.php?occid=1076482
