herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
OSC	5385279	OSC	NA	Colorado	Archuleta	11583.16	outside_boundary_exact	not_found_in_US	37.1,106.8125	142863	Physiographic Province: Southern Rocky Mountains.	https://lichenportal.org/portal/collections/individual/index.php?occid=5385279	COUNTRY	1000
OSC	5385278	OSC	NA	Colorado	Boulder	11330.39	outside_boundary_exact	not_found_in_US	40,105.4375	142862	Physiographic Province: Southern Rocky Mountains.	https://lichenportal.org/portal/collections/individual/index.php?occid=5385278	COUNTRY	1000
MSC	179599	MSC	Imshaug, Henry A	Colorado	San Miguel	8891.01	outside_boundary_exact	not_found_in_US	37.8333333,0	MSC0101994	Western North America; Summit of Black Face, San Miquel Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=179599	COUNTRY	1000
MSC	260164	MSC	Imshaug, Henry A	Colorado	San Miguel	8891.01	outside_boundary_exact	not_found_in_US	37.8333321,0	MSC0066138	Western America, Colorado; Summit of Black Face, San Miguel Mts., San Miguel-Dolores Cos	https://lichenportal.org/portal/collections/individual/index.php?occid=260164	COUNTRY	1000
MSC	181343	MSC	Imshaug, Henry A	Colorado	San Juan	8869.65	outside_boundary_exact	not_found_in_US	37.9333333,0	MSC0105659	Alpine Lichens of Western America; Basin on pass between Engineer & Gravel Mts., San Juan Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=181343	COUNTRY	1000
MSC	179601	MSC	Imshaug, Henry A	Colorado	Ouray	8849.9	outside_boundary_exact	not_found_in_US	38,0	MSC0101996	Alpine Lichens of Western America; Blue Lake Pass, San Juan Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=179601	COUNTRY	1000
MSC	260161	MSC	Imshaug, Henry A	Colorado	Ouray	8849.9	outside_boundary_exact	not_found_in_US	38,0	MSC0066135	Western America, Colorado; Basin below Blue Lake Pass, San Juan Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=260161	COUNTRY	1000
MSC	182298	MSC	Imshaug, Henry A	Colorado	Gunnison	8668.75	outside_boundary_exact	not_found_in_US	38.8499985,0	MSC0110017	Western America: Colorado; Summit Ridge above Cottonwood Pass, Sawatch Mts., Gunnison_Chaffee Cos.	https://lichenportal.org/portal/collections/individual/index.php?occid=182298	COUNTRY	1000
MSC	244632	MSC	Imshaug, Henry A	Colorado	Gunnison	8668.75	outside_boundary_exact	not_found_in_US	38.8499985,0	MSC0050004	Above Cotton wood Pass, Sawatch Mts., Gunnison-Chaffee Cos.	https://lichenportal.org/portal/collections/individual/index.php?occid=244632	COUNTRY	1000
MSC	179606	MSC	Imshaug, Henry A	Colorado	Gunnison	8662.8	outside_boundary_exact	not_found_in_US	38.95,0	MSC0102000	Alpine Lichens of Western America; Summit of Gothic Mt., Elk Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=179606	COUNTRY	1000
MSC	181481	MSC	Imshaug, Henry A	Colorado	Gunnison	8662.8	outside_boundary_exact	not_found_in_US	38.95,0	MSC0105807	Summit of Gothic Mt., Elk Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=181481	COUNTRY	1000
MSC	181482	MSC	Imshaug, Henry A	Colorado	Gunnison	8662.8	outside_boundary_exact	not_found_in_US	38.95,0	MSC0105808	Summit of Gothic Mt., Elk Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=181482	COUNTRY	1000
MSC	251956	MSC	Imshaug, Henry A	Colorado	Gunnison	8662.8	outside_boundary_exact	not_found_in_US	38.95,0	MSC0057305	Alpine Lichens of Western America; Summit of Gothic Mt., Elk Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=251956	COUNTRY	1000
MSC	243895	MSC	Imshaug, Henry A	Colorado	Gunnison	8660.83	outside_boundary_exact	not_found_in_US	38.9833,0	MSC0049339	Western America; Ridge on Avery Peak, Elk Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=243895	COUNTRY	1000
MSC	179602	MSC	Imshaug, Henry A	Colorado	Gunnison	8660.82	outside_boundary_exact	not_found_in_US	38.9833333,0	MSC0101997	Alpine Lichens of Western America; Ridge of Avery Peak, Elk Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=179602	COUNTRY	1000
MSC	260163	MSC	Imshaug, Henry A	Colorado	Lake	8611.24	outside_boundary_exact	not_found_in_US	39.1166649,0	MSC0066137	Western America, Colorado; Summit of Independence Pass, Sawatch Mts., Lake-Pitkin Cos	https://lichenportal.org/portal/collections/individual/index.php?occid=260163	COUNTRY	1000
MSC	181341	MSC	Imshaug, Henry A	Colorado	Clear Creek	8507.5	outside_boundary_exact	not_found_in_US	39.6,0	MSC0105657	Alpine Lichens of Western America; Summit of Mt, Evans, Front range	https://lichenportal.org/portal/collections/individual/index.php?occid=181341	COUNTRY	1000
OSC	2226242	OSC	NA	Colorado	Archuleta	8376.43	outside_boundary_exact	not_found_in_US	37.1,-6.8125	2011-004506	Forest Health Monitoring Plot 3710627	https://lichenportal.org/portal/collections/individual/index.php?occid=2226242	COUNTRY	1000
OSC	2226042	OSC	NA	Colorado	La Plata	8363.56	outside_boundary_exact	not_found_in_US	37,-7.6875	2011-004134	Forest Health Monitoring Plot 3710716	https://lichenportal.org/portal/collections/individual/index.php?occid=2226042	COUNTRY	1000
OSC	2226280	OSC	NA	Colorado	Archuleta	8346.16	outside_boundary_exact	not_found_in_US	37.3,-7.0625	2011-004546	Forest Health Monitoring Plot 3710731	https://lichenportal.org/portal/collections/individual/index.php?occid=2226280	COUNTRY	1000
OSC	2226032	OSC	NA	Colorado	La Plata	8308.62	outside_boundary_exact	not_found_in_US	37.3,-8.1875	142548	Physiographic Province, Southern Rocky Mountains Forest Health Monitoring Plot 3718032	https://lichenportal.org/portal/collections/individual/index.php?occid=2226032	COUNTRY	1000
OSC	2226047	OSC	NA	Colorado	Rio Grande	8305.04	outside_boundary_exact	not_found_in_US	37.5,-6.5625	2011-004139	Forest Health Monitoring Plot 3710655	https://lichenportal.org/portal/collections/individual/index.php?occid=2226047	COUNTRY	1000
OSC	2226274	OSC	NA	Colorado	Rio Grande	8305.04	outside_boundary_exact	not_found_in_US	37.5,-6.5625	2011-004539	Forest Health Monitoring Plot 3710655	https://lichenportal.org/portal/collections/individual/index.php?occid=2226274	COUNTRY	1000
OSC	2226130	OSC	NA	Colorado	Mineral	8292.9	outside_boundary_exact	not_found_in_US	37.8,-7.0625	2011-004259	Forest Health Monitoring Plot 3710770	https://lichenportal.org/portal/collections/individual/index.php?occid=2226130	COUNTRY	1000
