error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	ASU	100762	L. Sigal	Missouri	Christian	2.43	outside_boundary_exact	Missouri, Greene County	37.1166667,-93.35	NA	S side of James River, 16 km SSW of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=100762
COUNTY	10	ASU	101280	S.C. Tucker	Missouri	Osage	2.24	outside_boundary_exact	Missouri, Maries County	38.269739,-91.942114	NA	Freeburg Lookoout Tower, on US 63, 9.7 km N of Vienna	https://lichenportal.org/portal/collections/individual/index.php?occid=101280
COUNTY	10	ASU	106414	L. Sigal	Missouri	Saint Clair	8.91	outside_boundary_standardized_exact	Missouri, Cedar County	37.75,-93.6333333	ASUL002567	Buzzard Bluff above the Sac River., ca. 80 km [50 miles] N of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=106414
COUNTY	10	ASU	115060	L. Sigal	Missouri	Saint Clair	8.91	outside_boundary_standardized_exact	Missouri, Cedar County	37.75,-93.6333333	NA	Buzzard Bluff above the Sac River, c. 80 km N of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=115060
COUNTY	10	ASU	122849	T.H. Nash III	Missouri	Christian	2.43	outside_boundary_exact	Missouri, Greene County	37.1166667,-93.35	NA	ca. 10 km SSW of Springfield, S side of James River	https://lichenportal.org/portal/collections/individual/index.php?occid=122849
COUNTY	10	ASU	2411516	L. Sigal	Missouri	Christian	0.17	outside_boundary_exact	Missouri, Greene County	37.09626,-93.33607	ASUL013484	S side of James River, ca 10 miles SSW of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=2411516
COUNTY	10	ASU	2641843	L. Sigal	Missouri	Christian	2.43	outside_boundary_exact	Missouri, Greene County	37.1166667,-93.35	ASUL030531	S side of James River, 16 km SSW of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=2641843
COUNTY	10	ASU	2681580	L. Sigal	Missouri	Christian	2.43	outside_boundary_exact	Missouri, Greene County	37.1166667,-93.35	NA	S side of James River, 16 km SSW of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=2681580
COUNTY	10	ASU	2682156	L. Sigal	Missouri	Christian	2.43	outside_boundary_exact	Missouri, Greene County	37.1166667,-93.35	NA	S side of James River, 16 km SSW of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=2682156
COUNTY	10	ASU	2689471	L. Sigal	Missouri	Christian	2.43	outside_boundary_exact	Missouri, Greene County	37.1166667,-93.35	NA	S side of James River, 16 km SSW of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=2689471
COUNTY	10	ASU	2690135	L. Sigal	Missouri	Christian	2.43	outside_boundary_exact	Missouri, Greene County	37.1166667,-93.35	NA	S side of James River, 16 km SSW of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=2690135
COUNTY	10	ASU	2742596	B.D. Ryan	Missouri	Saint Clair	43.04	outside_boundary_standardized_exact	Missouri, Camden County	38,-93.0125	ASUL047801	Stop 1, ABLS Foray. Buzzard Bluff, E side of Sac River	https://lichenportal.org/portal/collections/individual/index.php?occid=2742596
COUNTY	10	ASU	49080	T.H. Nash III	Missouri	Saint Clair	8.91	outside_boundary_standardized_exact	Missouri, Cedar County	37.75,-93.6333333	NA	Buzzards Bluff above the Sac River, ca. 24 km N of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=49080
COUNTY	10	ASU	49081	T.H. Nash III	Missouri	Saint Clair	8.91	outside_boundary_standardized_exact	Missouri, Cedar County	37.75,-93.6333333	ASUL001592	Buzzards Bluff above the Sac River, ca. 24 km N of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=49081
