institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
UCR(temp)	James Lendemer	California	Riverside	14032.38	outside_boundary_exact	not_found_in_US	33.79733,63.255167	SBBG009700L	San Bernardino National Forest, San Jacinto Mountains, North Fork of San Jacinto River.	https://lichenportal.org/portal/collections/individual/index.php?occid=2592938
FH	K. Knudsen & J. Lendemer	California	Riverside County	10687.13	outside_boundary_exact	not_found_in_US	33.52722222,117.38861111	barcode-00259327	Peninsular Range: San Mateo Wilderness Area, along Fisherman Camp trail (Sitton peak 7.5', +/- 1000 m). Alt.: 2000 ft. Mesic chaparral.	https://lichenportal.org/portal/collections/individual/index.php?occid=1295756
UCR(temp)	James Lendemer	California	Riverside	7209.95	outside_boundary_exact	not_found_in_US	33.56667,-33.56667	UCR-190836	San Jacinto Mountains: off Burnt Canyon Road in wash.	https://lichenportal.org/portal/collections/individual/index.php?occid=2598953
UCR(temp)	James Lendemer	California	San Luis Obispo	3108.17	outside_boundary_exact	Tennessee, Bradley County	35.251388,-84.871107	SBBG011885L	Montana de Oro State Park, Coon Creek, along trail	https://lichenportal.org/portal/collections/individual/index.php?occid=2594039
UCR(temp)	James Lendemer	California	Riverside	1097.52	outside_boundary_exact	not_found_in_US	23.495,-117.33389	UCR-203656	Santa Ana Mountains, Santa Rosa Plateau, wildlife corridor along Avocado Mesa Rd.	https://lichenportal.org/portal/collections/individual/index.php?occid=2600017
UCR(temp)	James Lendemer	California	Riverside	1097.52	outside_boundary_exact	not_found_in_US	23.495,-117.33389	UCR-203660	Santa Ana Mountains, Santa Rosa Plateau, wildlife corridor along Avocado Mesa Rd.	https://lichenportal.org/portal/collections/individual/index.php?occid=2600021
UCR(temp)	James Lendemer	California	Marin	847.62	outside_boundary_exact	Utah, Iron County	37.904444,-112.602222	SBBG022926L	Mount Tamalpais State Park, south of parking lot on Panoramic Drive	https://lichenportal.org/portal/collections/individual/index.php?occid=2594694
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133337	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=3231644
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133136	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=3186482
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133148	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=877447
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133150	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=875051
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133135	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=888556
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133151	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=877338
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133142	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=877341
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133140	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=875048
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133141	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=878295
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133146	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=877446
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133143	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=877828
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133137	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=874800
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133149	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=875050
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133145	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=875049
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133154	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=888416
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133138	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=874801
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133152	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=878078
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133139	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=877330
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133156	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=3232085
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133153	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=878378
NY	J. C. Lendemer	California	Mariposa Co.	14.91	outside_boundary_exact	California, Tuolumne County	37.903561,-119.833831	1133155	Yosemite National Park, pullout on Hetch Hetchy access road just east of Poopenaut Dome, Tuolumne River Canyon south rim, 1 km inside of Hetchy Entrance station	https://lichenportal.org/portal/collections/individual/index.php?occid=878277
NY	J. C. Lendemer	California	Del Norte Co.	12.07	outside_boundary_exact	California, Humboldt County	41.3569,-124.0747	1237444	Gold Bluffs Beach State Park, Beach Road at first beach access, just below Espa Lagoon	https://lichenportal.org/portal/collections/individual/index.php?occid=3189872
SBBG	J. C. Lendemer	California	Del Norte Co.	12.06	outside_boundary_exact	California, Humboldt County	41.356944,-124.074722	SBBG008303L	Gold Bluffs Beach State Park, Beach Road at first beach access, just below Espa Lagoon	https://lichenportal.org/portal/collections/individual/index.php?occid=5031457
MIN	Lendemer, J.	California	Sonoma	6.27	outside_boundary_exact	California, Marin County	38.25,-122.96	881455	Horseshoe Cove Bodega Marine Lab; Bodega Marine Reserve	https://lichenportal.org/portal/collections/individual/index.php?occid=416331
NY	J. C. Lendemer | K. Knudsen	California	Riverside Co.	5.74	outside_boundary_exact	California, San Diego County	33.4536,-117.4336	973373	Peninsular Range, Cleveland National Forest, Santa Ana Mountains, San Juan Loop Trail, Margarita Peak Quad.	https://lichenportal.org/portal/collections/individual/index.php?occid=3231662
NY	J. C. Lendemer | K. Knudsen	California	Riverside Co.	5.74	outside_boundary_exact	California, San Diego County	33.4536,-117.4336	973371	Peninsular Range, Cleveland National Forest, Santa Ana Mountains, San Juan Loop Trail, Margarita Peak Quad.	https://lichenportal.org/portal/collections/individual/index.php?occid=3184815
DUKE	Lendemer, James, Colin	California	Mariposa Co.	4.45	outside_boundary_exact	California, Tuolumne County	37.8123922,-119.859528	156199	Yosemite National Park. Old Carlon Campground, along North Crane Creek, 1 mi E of CA 120 on Evergreen Road, at boundary with Stanislaus National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1873294
NY	J. C. Lendemer	California	Mariposa Co.	4.45	outside_boundary_exact	California, Tuolumne County	37.8123919,-119.8595278	1133159	Yosemite National Park, Old Carlon Campground, along North Crane Creek, 1 mi E of CA120 on Evergreen Rd., at boundary with Stanislaus National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=875053
NY	J. C. Lendemer	California	Mariposa Co.	4.45	outside_boundary_exact	California, Tuolumne County	37.8123919,-119.8595278	1133161	Yosemite National Park, Old Carlon Campground, along North Crane Creek, 1 mi E of CA120 on Evergreen Rd., at boundary with Stanislaus National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=875055
NY	J. C. Lendemer	California	Mariposa Co.	4.45	outside_boundary_exact	California, Tuolumne County	37.8123919,-119.8595278	1133166	Yosemite National Park, Old Carlon Campground, along North Crane Creek, 1 mi E of CA120 on Evergreen Rd., at boundary with Stanislaus National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=878420
NY	J. C. Lendemer	California	Mariposa Co.	4.45	outside_boundary_exact	California, Tuolumne County	37.8123919,-119.8595278	1133172	Yosemite National Park, Old Carlon Campground, along North Crane Creek, 1 mi E of CA120 on Evergreen Rd., at boundary with Stanislaus National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=878059
