herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
CINC	1807549	CINC	Fulford, Margaret Hannah	Kentucky	Whitely	NA	county_not_matched_no_match	county_not_matched	36.838808,-84.345011	CINC-L-0000855	Cumberland Falls	https://lichenportal.org/portal/collections/individual/index.php?occid=1807549	COUNTRY	1000
ILL	1508814	ILL	Bruce Fink	Kentucky	Conway	NA	county_not_matched_no_match	county_not_matched	37.47256,-84.332153	ILL00038590	New Fink Farm	https://lichenportal.org/portal/collections/individual/index.php?occid=1508814	COUNTRY	1000
MDKY	3046032	MDKY	Allen C. Risk	Kentucky	Carter	98.03	outside_boundary_exact	Ohio, Ross County	39.378611,-83.1225	MDKY-L-0000336	Carter Caves State Resort Park, unnamed tributary of Cave Branch, just upstream of Welcome Center	https://lichenportal.org/portal/collections/individual/index.php?occid=3046032	STATE	100
UWAL	3581069	UWAL	Haskell C. Phillips	Kentucky	Lyon	68.89	outside_boundary_exact	Tennessee, Benton County	36.25438,-88.09236	UWAL-L-0000894	0.67 mi W of Quadron 4D4, east shore of Kentucky Lake	https://lichenportal.org/portal/collections/individual/index.php?occid=3581069	STATE	100
CINC	1810702	CINC	Fulford, Margaret Hannah	Kentucky	Carter	265.25	outside_boundary_exact	Kentucky, Edmonson County	37.210733,-86.055064	CINC-L-0002688	Crystal Cave	https://lichenportal.org/portal/collections/individual/index.php?occid=1810702	COUNTY	10
CINC	1811242	CINC	Fulford, Margaret Hannah	Kentucky	Carter	265.25	outside_boundary_exact	Kentucky, Edmonson County	37.210733,-86.055064	CINC-L-0003594	Crystal Cave	https://lichenportal.org/portal/collections/individual/index.php?occid=1811242	COUNTY	10
MDKY	3046250	MDKY	Channing Richardson	Kentucky	Clinton	239.25	outside_boundary_exact	Kentucky, Carter County	38.3675,-83.12833	MDKY-L-0000288	Dale Hollow State Resort Park, At overlook on Eagle Crest Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=3046250	COUNTY	10
MDKY	3054768	MDKY	Channing Richardson	Kentucky	Clinton	239.25	outside_boundary_exact	Kentucky, Carter County	38.3675,-83.12833	MDKY-L-0000647	Dale Hollow State Resort Park, At overlook on Eagle Crest Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=3054768	COUNTY	10
MDKY	3054782	MDKY	Channing Richardson	Kentucky	Clinton	239.25	outside_boundary_exact	Kentucky, Carter County	38.3675,-83.12833	MDKY-L-0000651	Dale Hollow State Resort Park. At overlook on Eagle Crest Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=3054782	COUNTY	10
MDKY	3054964	MDKY	Channing Richardson	Kentucky	Clinton	239.25	outside_boundary_exact	Kentucky, Carter County	38.3675,-83.128333	MDKY-L-0000720	Dale Hollow State Resort Park, At overlook on Eagle Crest Trail,	https://lichenportal.org/portal/collections/individual/index.php?occid=3054964	COUNTY	10
