error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	ASU	100862	S.D. Sharnoff	Arkansas	Garland	1.28	outside_boundary_exact	Arkansas, Saline County	34.7833333,-93.0666667	NA	Ouachita National Forest; Winona Ranger District, Forest Rd. 132, E of AR 7	https://lichenportal.org/portal/collections/individual/index.php?occid=100862
COUNTY	10	ASU	101008	S.D. Sharnoff	Arkansas	Garland	1.28	outside_boundary_exact	Arkansas, Saline County	34.7833333,-93.0666667	ASUL034709	Ouachita National Forest; Winona Ranger District, Forest Rd. 132, E of AR 7	https://lichenportal.org/portal/collections/individual/index.php?occid=101008
COUNTY	10	ASU	101025	S.D. Sharnoff	Arkansas	Garland	1.28	outside_boundary_exact	Arkansas, Saline County	34.7833333,-93.0666667	NA	Ouachita National Forest; Winona Ranger District, Forest Rd. 132, E of AR 7	https://lichenportal.org/portal/collections/individual/index.php?occid=101025
COUNTY	10	ASU	2644375	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	ASUL035463	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=2644375
COUNTY	10	ASU	2687185	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	NA	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=2687185
COUNTY	10	ASU	50487	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	ASUL011593	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=50487
COUNTY	10	ASU	72083	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	ASUL001575	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=72083
COUNTY	10	ASU	76354	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	ASUL046968	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=76354
COUNTY	10	ASU	82940	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	NA	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=82940
COUNTY	10	ASU	86095	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	NA	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=86095
COUNTY	10	ASU	89487	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	NA	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=89487
COUNTY	10	ASU	90486	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	NA	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=90486
COUNTY	10	ASU	90859	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	NA	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=90859
COUNTY	10	ASU	95693	L. Sigal	Arkansas	Independence	134.28	outside_boundary_exact	Arkansas, Newton County	36.0166667,-93.35	NA	Lost Valley State Park/Buffalo River National Park, Ozark mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=95693
COUNTY	10	ILL	1508718	M.E. Hale	Arkansas	Van Burren	110.03	outside_boundary_similarity_0.889	Arkansas, Poinsett County	35.6333,-91.0167	ILL00038494	near Una	https://lichenportal.org/portal/collections/individual/index.php?occid=1508718
COUNTY	10	KANU	1756654	Carroll W Dodge; Edward C Berry; George T Johnson	Arkansas	Baxter	0.78	outside_boundary_exact	Arkansas, Searcy County	36.005072,-92.422255	1391	Big Flat: 1 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1756654
COUNTY	10	KANU	1758682	Carroll W Dodge; Edward C Berry; George T Johnson	Arkansas	Baxter	0.78	outside_boundary_exact	Arkansas, Searcy County	36.005072,-92.422255	3318	Big Flat: 1 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1758682
