occurrenceID	institutionCode	recordedBy	stateProvince	county	distance_km	status	catalogNumber	coordinates	implied_location	locality	record_link
2941329	USU	B.D. Ryan	Utah	Wasatch	124.22	outside_boundary_exact	UTC00277484	38.808333,-111.333333	Utah, Sevier County	Hwy 40, 22 km S of Park City	https://lichenportal.org/portal/collections/individual/index.php?occid=2941329
2941333	USU	B.D. Ryan	Utah	Summit	21.36	outside_boundary_exact	UTC00277516	40.5,-110.75	Utah, Duchesne County	High Uintah Mountains, "The Notch"	https://lichenportal.org/portal/collections/individual/index.php?occid=2941333
2939225	USU	B.D. Ryan	Utah	Sevier	1.17	outside_boundary_exact	UTC00277228	38.5,-112.5	Utah, Piute County	along Hwy 4, 16 km E of I-15	https://lichenportal.org/portal/collections/individual/index.php?occid=2939225
2941297	USU	B.D. Ryan	Utah	Sevier	1.17	outside_boundary_exact	UTC00277355	38.5,-112.5	Utah, Piute County	along Hwy 4, ca. 16 km E of Interstate Hwy 15	https://lichenportal.org/portal/collections/individual/index.php?occid=2941297
2941300	USU	Bruce D. Ryan	Utah	Sevier County	1.17	outside_boundary_exact	UTC00277299	38.5,-112.5	Utah, Piute County	Along Highway 4, ca. 10 miles (16 km) east of Interstate Highway 15.	https://lichenportal.org/portal/collections/individual/index.php?occid=2941300
2941334	USU	B.D. Ryan	Utah	Sevier	1.17	outside_boundary_exact	UTC00277514	38.5,-112.5	Utah, Piute County	along Hwy 4, 16 km E of I-15	https://lichenportal.org/portal/collections/individual/index.php?occid=2941334
1057205	USU	Meghan Kershner	Utah	Cache	0.05	outside_boundary_exact	UTC00258215	41.882,-111.492	Utah, Cache County	Cache National Forest; T.W. Daniels Experimental Forest; 15 feet east of road, near Turkey Trail 	https://lichenportal.org/portal/collections/individual/index.php?occid=1057205
1057658	USU	Arlette Dominguez	Utah	Cache	0.05	outside_boundary_exact	UTC00258225	41.882,-111.492	Utah, Cache County	Cache National Forest; T.W. Daniels Experimental Forest; 15 feet east of road, near Turkey Trail 	https://lichenportal.org/portal/collections/individual/index.php?occid=1057658
1057203	USU	Forrest Young	Utah	Cache	0.04	outside_boundary_exact	UTC00258213	41.92198,-111.47539	Utah, Cache County	Cache National Forest; near summit of Logan Canyon & Limber Pine Trail; approx. 100 m South of US 89 and 50 m East of FS055  	https://lichenportal.org/portal/collections/individual/index.php?occid=1057203
1057204	USU	Forrest Young	Utah	Cache	0.04	outside_boundary_exact	UTC00258214	41.92198,-111.47539	Utah, Cache County	Cache National Forest; near summit of Logan Canyon & Limber Pine Trail; approx. 100 m South of US 89 and 50 m East of FS055  	https://lichenportal.org/portal/collections/individual/index.php?occid=1057204
