error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	ASU	102035	B.D. Ryan	Washington	Asotin	385.51	outside_boundary_exact	Idaho, Blaine County	43.3833333,-113.7166667	NA	along Hwy 12, 17.7 km W of Clarkston, E of Alpowa Summit	https://lichenportal.org/portal/collections/individual/index.php?occid=102035
STATE	100	ASU	116192	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116192
STATE	100	ASU	116598	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	ASUL032637	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116598
STATE	100	ASU	116599	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	ASUL031911	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116599
STATE	100	ASU	116600	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	ASUL007363	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116600
STATE	100	ASU	116601	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116601
STATE	100	ASU	116602	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116602
STATE	100	ASU	116603	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116603
STATE	100	ASU	116604	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116604
STATE	100	ASU	116606	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116606
STATE	100	ASU	116607	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116607
STATE	100	ASU	116608	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116608
STATE	100	ASU	116609	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116609
STATE	100	ASU	116610	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116610
STATE	100	ASU	116611	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116611
STATE	100	ASU	116612	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116612
STATE	100	ASU	116613	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116613
STATE	100	ASU	116614	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116614
STATE	100	ASU	116615	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	ASUL009138	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116615
STATE	100	ASU	116617	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=116617
STATE	100	ASU	5611237	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333,-121.6333333	ASUL048286	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=5611237
STATE	100	ASU	710470	T.H. Nash III	Washington	Klickitat	8.45	outside_boundary_exact	Oregon, Hood River County	45.7083333333333,-121.633333333333	NA	adjacent Rowland Lake W of Lyle along the Columbia River Gorge	https://lichenportal.org/portal/collections/individual/index.php?occid=710470
STATE	100	BRY	1216116	Bruce Douglas Ryan	Washington	Whatcom	680.39	outside_boundary_exact	Oregon, Jackson County	42.5,-122.416667	BRY-L-0007633	Bellingham: Galbraith logging road, 8 km SE of Bellingham	https://lichenportal.org/portal/collections/individual/index.php?occid=1216116
STATE	100	CMN	451165	Sharnoff, Stephen | Sharnoff, Sylvia D.	Washington	Skamania Co.	692.22	outside_boundary_exact	Montana, Jefferson County	46.3,-112.55	CANL 115132	Gifford Pinchot National Forest, at Muddy Meadows, off Forest Road 2329, at N edge of Mount Adams Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=451165
STATE	100	CMN	452062	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Lewis Co. (WA)	673.64	outside_boundary_reverse_partial	Montana, Powell County	46.4333,-112.6	CANL 116040	Gifford Pinchot National Forest, SE of Randle, above Cispus River, Forest Road 2900-025	https://lichenportal.org/portal/collections/individual/index.php?occid=452062
STATE	100	CMN	452244	Sharnoff, Stephen | Sharnoff, Sylvia D.	Washington	Skamania Co.	691.15	outside_boundary_exact	Montana, Powell County	46.2667,-112.567	CANL 116224	Gifford Pinchot National Forest, between mid & E Fork Adams Cr, Forest Road 2329, in stream below road	https://lichenportal.org/portal/collections/individual/index.php?occid=452244
STATE	100	CMN	452296	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Lewis Co. (WA)	673.64	outside_boundary_reverse_partial	Montana, Powell County	46.4333,-112.6	CANL 116278	Gifford Pinchot National Forest, SE of Randle, above Cispus River, Forest Road 2900-025	https://lichenportal.org/portal/collections/individual/index.php?occid=452296
STATE	100	CMN	452797	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Lewis Co. (WA)	673.64	outside_boundary_reverse_partial	Montana, Powell County	46.4333,-112.6	CANL 116791	Gifford Pinchot National Forest, SE of Randle, above Cispus River, Forest Road 2900-025	https://lichenportal.org/portal/collections/individual/index.php?occid=452797
STATE	100	CMN	453114	Sharnoff, Stephen | Sharnoff, Sylvia D.	Washington	Skamania Co.	689.91	outside_boundary_exact	Montana, Powell County	46.2667,-112.583	CANL 117120	Gifford Pinchot National Forest, on lava above Takh Takh Meadow, Forest Road 2329, at NW edge of Mount Adams Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=453114
STATE	100	CMN	453422	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Lewis Co. (WA)	673.64	outside_boundary_reverse_partial	Montana, Powell County	46.4333,-112.6	CANL 117430	Gifford Pinchot National Forest, SE of Randle, above Cispus River, Forest Road 2900-025	https://lichenportal.org/portal/collections/individual/index.php?occid=453422
STATE	100	CMN	454284	Sharnoff, Stephen | Sharnoff, Sylvia D.	Washington	Lewis Co. (WA)	673.64	outside_boundary_reverse_partial	Montana, Powell County	46.4333,-112.6	CANL 118541	Gifford Pinchot National Forest, SE of Randle, above Cispus River. Forest Road 2900-025.	https://lichenportal.org/portal/collections/individual/index.php?occid=454284
STATE	100	CMN	454327	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Skamania Co.	689.91	outside_boundary_exact	Montana, Powell County	46.2667,-112.583	CANL 118584	Gifford Pinchot National Forest on lava above Takh Takh Meadow. Forest Road 2329 at NW edge of Mt. Adams Wilderness.	https://lichenportal.org/portal/collections/individual/index.php?occid=454327
STATE	100	CMN	454336	Sharnoff, Stephen | Sharnoff, Sylvia D.	Washington	Skamania Co.	689.91	outside_boundary_exact	Montana, Powell County	46.2667,-112.583	CANL 118593	Gifford Pinchot National Forest on lava above Takh Takh Meadow. Forest Road 2329 at NW edge of Mt. Adams Wilderness.	https://lichenportal.org/portal/collections/individual/index.php?occid=454336
STATE	100	CMN	454450	Sharnoff, Stephen | Sharnoff, Sylvia D.	Washington	Skamania Co.	692.22	outside_boundary_exact	Montana, Jefferson County	46.3,-112.55	CANL 118720	Gifford Pinchot National Forest at Muddy Meadows off Forest Road 2329, at N edge of Mt. Adams Wilderness.	https://lichenportal.org/portal/collections/individual/index.php?occid=454450
STATE	100	CMN	454862	Sharnoff, Stephen | Sharnoff, Sylvia D.	Washington	Skamania Co.	691.15	outside_boundary_exact	Montana, Powell County	46.2667,-112.567	CANL 119361	Gifford Pinchot Natioanl Forest, between mid and E Fork Adams Creek. Forest Road 2329 along stream below road.	https://lichenportal.org/portal/collections/individual/index.php?occid=454862
STATE	100	CMN	5700011	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Skamania Co.	690.12	outside_boundary_exact	Montana, Powell County	46.27,-112.58	CANL 10022011	Gifford Pinchot Nat. Forest, on lava above Takh Takh Mdw, Forest Rd 2329, at NW edge of Mt. Adams Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=5700011
STATE	100	CMN	5705375	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Skamania Co.	690.12	outside_boundary_exact	Montana, Powell County	46.27,-112.58	CANL 10022010	Gifford Pinchot Nat. Forest, on lava above Takh Takh Mdw, Forest Rd 2329, at NW edge of Mt. Adams Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=5705375
STATE	100	ID	2910830	Gary J. Schroeder	Washington	Whitman	0.49	outside_boundary_exact	Idaho, Nez Perce County	46.541667,-117.033333	ID-L-0004814	1.5 miles E of Uniontown	https://lichenportal.org/portal/collections/individual/index.php?occid=2910830
STATE	100	ID	2910859	Gary J. Schroeder	Washington	Whitman	0.49	outside_boundary_exact	Idaho, Nez Perce County	46.541667,-117.033333	ID-L-0004704	1.5 miles E of Uniontown	https://lichenportal.org/portal/collections/individual/index.php?occid=2910859
STATE	100	ID	2912183	Nancy E. Schroeder	Washington	Whitman	0.49	outside_boundary_exact	Idaho, Nez Perce County	46.541667,-117.033333	ID-L-0002772	In Palouse Wheat Hills, 1.5 miles E of Uniontown	https://lichenportal.org/portal/collections/individual/index.php?occid=2912183
STATE	100	ID	2912428	Gary J. Schroeder	Washington	Whitman	0.49	outside_boundary_exact	Idaho, Nez Perce County	46.541667,-117.033333	ID-L-0009210	1.5 miles S of Uniontown	https://lichenportal.org/portal/collections/individual/index.php?occid=2912428
STATE	100	ID	2913843	Gary Schroeder	Washington	Whitman	0.49	outside_boundary_exact	Idaho, Nez Perce County	46.541667,-117.033333	ID-L-0006857	1.5 miles E of Uniontown, in Palouse wheat hills	https://lichenportal.org/portal/collections/individual/index.php?occid=2913843
STATE	100	ID	2914916	Gary J. Schroeder	Washington	Whitman	0.49	outside_boundary_exact	Idaho, Nez Perce County	46.541667,-117.033333	ID-L-0005646	In Palouse Wheat hills. 1.5 miles E of Uniontown	https://lichenportal.org/portal/collections/individual/index.php?occid=2914916
STATE	100	ID	2916313	Nancy E. Schroeder	Washington	Whitman	0.49	outside_boundary_exact	Idaho, Nez Perce County	46.541667,-117.033333	ID-L-0004355	1.5 miles E of Uniontown	https://lichenportal.org/portal/collections/individual/index.php?occid=2916313
STATE	100	ID	2917567	Gary J. Schroeder	Washington	Whitman	0.49	outside_boundary_exact	Idaho, Nez Perce County	46.541667,-117.033333	ID-L-0008269	1 1/2 miles E of Uniontown	https://lichenportal.org/portal/collections/individual/index.php?occid=2917567
