error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	KANU	5614078	William C Barbour	Pennsylvania	Mercer	860.06	outside_boundary_exact	Pennsylvania, Mercer County	41.157838,-80.08867	8016	Grove City	https://lichenportal.org/portal/collections/individual/index.php?occid=5614078
COUNTY	10	KANU	5614212	William C Barbour	Pennsylvania	Mercer	860.06	outside_boundary_exact	Pennsylvania, Mercer County	41.157838,-80.08867	8222	Grove City	https://lichenportal.org/portal/collections/individual/index.php?occid=5614212
COUNTY	10	KANU	5614286	William C Barbour	Pennsylvania	Mercer	860.06	outside_boundary_exact	Pennsylvania, Mercer County	41.157838,-80.08867	8421	Grove City	https://lichenportal.org/portal/collections/individual/index.php?occid=5614286
COUNTY	10	KANU	5614292	William C Barbour	Pennsylvania	Mercer	860.06	outside_boundary_exact	Pennsylvania, Mercer County	41.157838,-80.08867	8412	Grove City	https://lichenportal.org/portal/collections/individual/index.php?occid=5614292
COUNTY	10	PH	1091687	Kunsman, J.R.	Pennsylvania	Tioga	98.47	outside_boundary_exact	Pennsylvania, Luzerne County	41,-76	PH00046908	Tioga State Forest, ca. 1.33 air miles N by NE of the crossroads of Fall Brook	https://lichenportal.org/portal/collections/individual/index.php?occid=1091687
COUNTY	10	PH	1091653	Kunsman, J.R.	Pennsylvania	Mifflin	75.45	outside_boundary_exact	Pennsylvania, York County	40,-77	PH00046873	Panther Run, Bald Eagle State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1091653
COUNTY	10	PH	1091656	Kunsman, J.R.	Pennsylvania	Mifflin	75.45	outside_boundary_exact	Pennsylvania, York County	40,-77	PH00046876	Panther Run, Bald Eage State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1091656
COUNTY	10	PH	1091688	Kunsman, J.R.	Pennsylvania	Mifflin	75.45	outside_boundary_exact	Pennsylvania, York County	40,-77	PH00046909	North side of Treaster Run, just south of junction of Strong Improvement Road & Treaster Valley Road, Bald Eagle State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1091688
COUNTY	10	PH	1091717	Kunsman, J.R.	Pennsylvania	Mifflin	75.45	outside_boundary_exact	Pennsylvania, York County	40,-77	PH00046940	Just southeast of the village of Honey Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=1091717
COUNTY	10	PH	1091683	Kunsman, J.R.	Pennsylvania	Snyder	71.22	outside_boundary_exact	Pennsylvania, York County	40,-77	PH00046904	South slope of Shade Mountain, ca. 3.88 air miles N by slightly NE of McAlisterville	https://lichenportal.org/portal/collections/individual/index.php?occid=1091683
COUNTY	10	PH	1091743	Kunsman, J.R.	Pennsylvania	Bradford	63.3	outside_boundary_exact	Pennsylvania, Luzerne County	41,-76	PH00046966	State Game Lands #36, ca. 1.9 air miles SE of the crossroads of Long Valley	https://lichenportal.org/portal/collections/individual/index.php?occid=1091743
