herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
US	2790745	US	R. Spjut & C. Edson	Oregon	Lake	13173.23	outside_boundary_exact	not_found_in_US	-37,-20	NA	E of the Cascade Ranges in Lake C., Along Crooked Creek 10 mi N of the Lakeview across from Chandler State Wayside, in Fremont National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=2790745	COUNTRY	1000
US	2809454	US	L. Pike	Oregon	Harney	11561.93	outside_boundary_exact	not_found_in_US	-29,-33	NA	Young lava beds NW of Diamond.	https://lichenportal.org/portal/collections/individual/index.php?occid=2809454	COUNTRY	1000
US	2808121	US	L. Pike	Oregon	Clatsop	11442.92	outside_boundary_exact	not_found_in_US	6,-8	NA	Saddle Mtn. State Park, along trail from campground to Habitat the summit.	https://lichenportal.org/portal/collections/individual/index.php?occid=2808121	COUNTRY	1000
OSC	5831269	OSC	Claire Tortorelli	Oregon	Crook	8843.52	outside_boundary_exact	not_found_in_US	44.25202,120.12815	OSC-M-048098	South of Fox Canyon Road, south-central Ochoco Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=5831269	COUNTRY	1000
MONTU	5786643	MONTU	Bruce McCune	Oregon	Jackson	8793.79	outside_boundary_exact	not_found_in_US	42.0417,122.549	MONTU00997	Pilot Rock Road, near Cascade Crest Trail, Eastern Siskiyou Mountains, Cascacde-Siskiyou National Monument	https://lichenportal.org/portal/collections/individual/index.php?occid=5786643	COUNTRY	1000
OSC	5829106	OSC	Bruce McCune	Oregon	Jackson	8791.59	outside_boundary_exact	not_found_in_US	42.01157,122.6101	OSC-M-048015	Cathedral Cliffs, Soda Mountain Wilderness, near California border	https://lichenportal.org/portal/collections/individual/index.php?occid=5829106	COUNTRY	1000
MSC	269678	MSC	Imshaug, Henry A	Oregon	Union	8623.89	outside_boundary_exact	not_found_in_US	45.16667,0	MSC0074738	Western America; Oregon; Summit of Eagle Cap, Wallowa Mts., Union/Wallowa Co.	https://lichenportal.org/portal/collections/individual/index.php?occid=269678	COUNTRY	1000
MONTU	5786611	MONTU	Bruce McCune	Oregon	Linn	8549.08	outside_boundary_exact	not_found_in_US	44.40051,122.12952	MONTU00983	Cone Peak Trail, Cascade Range	https://lichenportal.org/portal/collections/individual/index.php?occid=5786611	COUNTRY	1000
OSC	5829127	OSC	Bruce McCune	Oregon	Linn	8485.17	outside_boundary_exact	not_found_in_US	44.78,122.74157	OSC-M-048031	Kingston Prairie	https://lichenportal.org/portal/collections/individual/index.php?occid=5829127	COUNTRY	1000
OSC	5825317	OSC	Bruce McCune	Oregon	Douglas	8367.28	outside_boundary_exact	not_found_in_US	43.083333,-12.55	OSC-M-049632	The Dell. 3 km S of town of Tenmile	https://lichenportal.org/portal/collections/individual/index.php?occid=5825317	COUNTRY	1000
